created_at,sentiment,fear,anger,anticipation,trust,surprise,positive,negative,sadness,disgust,joy,emotional_words
2020-04-05 15:57:14,-0.25,0.125,0.25,0.0,0.0,0.0,0.0,0.25,0.25,0.125,0.0,"retribution,disgrace"
2020-04-05 12:39:13,-0.6705,0.0,0.0,0.0,0.2,0.0,0.2,0.2,0.0,0.0,0.2,"pretty,crisis"
2020-03-30 13:35:52,-0.34,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,bother
2020-03-30 13:34:41,0.4927,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,"offering,time"
2020-03-30 13:26:20,-0.9231,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,crisis
2020-03-30 13:25:39,-0.4767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2020-03-28 09:08:24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2020-03-28 08:53:50,-0.3182,0.0,0.0,0.0,0.14285714285714285,0.0,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.0,0.0,"public,fall,real,unresolved"
2020-03-28 08:25:34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2020-03-27 13:46:00,0.1045,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,pandemic
2020-03-27 13:41:48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2020-03-25 21:19:19,0.5994,0.0,0.1,0.0,0.1,0.1,0.2,0.1,0.1,0.0,0.2,"money,charity,impossible"
2020-03-25 20:57:45,0.4203,0.0,0.0,0.0,0.2,0.2,0.2,0.0,0.0,0.0,0.2,good
2020-03-25 20:55:51,-0.802,0.0,0.0,0.0,0.25,0.0,0.5,0.0,0.0,0.0,0.25,"talent,kind"
2020-03-25 19:57:19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2020-03-25 19:53:45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2020-03-25 19:49:19,0.0,0.0,0.0,0.0,0.2857142857142857,0.0,0.2857142857142857,0.0,0.0,0.0,0.14285714285714285,"result,faith,don"
2020-03-25 19:44:22,-0.4199,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,fighting
2020-03-25 19:35:29,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.25,0.0,"theory,toilet"
